Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 13:00:00,32.8,32.8,32.8,,37.8,0,0,0,13.2,301,,10,27.8,56.41,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 14:00:00,33,33,33,,38.1,0,0,0,18.4,300,,10,0,55.81,Clear
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 15:00:00,31.9,31.9,31.9,,35.8,0,0,0,16.5,300,,10,6,56.22,Clear
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 16:00:00,32,32,32,,36.8,0,0,0,20.5,290,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 17:00:00,31,31,31,,35.5,0,0,0,20.5,280,,10,27.8,62.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 18:00:00,30,30,30,,34.2,0,0,0,16.5,314,,10,19.1,66.03,Clear
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 19:00:00,30,30,30,,34.2,0,0,0,14.8,310,,10,27.8,66.18,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 20:00:00,29,29,29,,32.8,0,0,0,11.2,330,,10,27.8,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 21:00:00,28.7,28.7,28.7,,32.2,0,0,0,7.4,354,,10,6,70.44,Clear
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 22:00:00,29,29,29,,32.6,0,0,0,5.4,,,10,,70.1,Clear
"תל אביב - יפו, תל אביב, ישראל",08/24/2019 23:00:00,28,28,28,,32,0,0,0,5.4,,,10,0,78.92,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 00:00:00,27.2,27.2,27.2,,30,0,0,0,3.7,136,,10,33,78.31,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 01:00:00,27,27,27,,29.6,0,0,0,5.4,,,10,27.8,78.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 02:00:00,27,27,27,,29.6,0,0,0,7.6,170,,10,27.8,78.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 03:00:00,26.1,26.1,26.1,,,0,0,0,9.4,155,,10,65,77.84,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 04:00:00,26,26,26,,,0,0,0,9.4,120,,10,50,83.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 05:00:00,26,26,26,,,0,0,0,7.6,150,,10,39.2,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 06:00:00,25.3,25.3,25.3,,,0,0,0,6.7,156,,10,19.1,80.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 07:00:00,26,26,26,,,0,0,0,9.4,160,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 08:00:00,27,27,27,,29.2,0,0,0,11.2,150,,10,27.8,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 09:00:00,28.2,28.2,28.2,,31.3,0,0,0,8.3,197,,10,53.8,72.25,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 10:00:00,30,30,30,,34.2,0,0,0,5.4,,,10,27.8,66.18,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 11:00:00,32,32,32,,35.8,0,0,0,5.4,,,10,27.8,55.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 12:00:00,31.7,31.7,31.7,,36.3,0,0,0,13.7,300,,10,37.7,59.66,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 13:00:00,32,32,32,,36.8,0,0,0,16.6,290,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 14:00:00,32,32,32,,36.8,0,0,0,20.5,290,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 15:00:00,32.6,32.6,32.6,,36.6,0,0,0,17.5,304,,12.4,19.1,54.17,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 16:00:00,32,32,32,,35.8,0,0,0,16.6,300,,10,27.8,55.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 17:00:00,32,32,32,,34.9,0,0,0,16.6,320,,10,27.8,52.27,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 18:00:00,30.8,30.8,30.8,,34.3,0,0,0,15.5,310,,10,23.9,59.38,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 19:00:00,30,30,30,,32.6,0,0,0,16.6,330,,10,0,58.58,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 20:00:00,29,29,29,,32,0,0,0,13,330,,10,0,65.98,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 21:00:00,28.5,28.5,28.5,,31.3,0,0,0,10.3,4,,10,0,67.26,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 22:00:00,28,28,28,,30.7,0,0,0,9.4,30,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",08/25/2019 23:00:00,28,28,28,,30.7,0,0,0,7.6,20,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 00:00:00,26.2,26.2,26.2,,,0,0,0,4.7,37,,10,0,74.44,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 01:00:00,27,27,27,,29.6,0,0,0,3.6,,,10,0,78.78,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 02:00:00,26,26,26,,,0,0,0,9.4,100,,10,0,73.97,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 03:00:00,25.1,25.1,25.1,,,0,0,0,8.4,113,,10,0,76.84,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 04:00:00,25,25,25,,,0,0,0,9.4,120,,10,0,69.36,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 05:00:00,24,24,24,,,0,0,0,3.6,,,10,0,73.63,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 06:00:00,23.5,23.5,23.5,,,0,0,0,4.6,100,,10,0,73.01,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 07:00:00,24,24,24,,,0,0,0,7.6,130,,10,0,64.93,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 08:00:00,26,26,26,,,0,0,0,5.4,,,10,0,54.09,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 09:00:00,28.8,28.8,28.8,,30.8,0,0,0,3.7,154,,10,19.1,61.16,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 10:00:00,30,30,30,,32.6,0,0,0,5.4,,,10,0,58.58,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 11:00:00,32,32,32,,34.2,0,0,0,7.6,270,,10,0,49.14,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 12:00:00,31.8,31.8,31.8,,35.1,0,0,0,14.1,290,,10,19.1,54.56,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 13:00:00,32,32,32,,35.8,0,0,0,20.5,310,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 14:00:00,32.8,32.8,32.8,,35.2,0,0,0,18.4,324,,10,0,47.23,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 15:00:00,31.7,31.7,31.7,,34.3,0,0,0,19.2,304,,10,0,52.03,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 16:00:00,32,32,32,,35.8,0,0,0,22.3,320,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 17:00:00,31,31,31,,33.8,0,0,0,20.5,320,,10,0,55.32,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 18:00:00,30.6,30.6,30.6,,33.6,0,0,0,19.3,329,,10,0,58.35,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 19:00:00,30,30,30,,32.6,0,0,0,18.4,330,,10,0,58.58,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 20:00:00,29,29,29,,32,0,0,0,14.8,340,,10,0,65.98,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 21:00:00,27.9,27.9,27.9,,30.4,0,0,0,9.3,4,,10,0,69.43,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 22:00:00,27.6,27.6,27.6,,30,0,0,0,8.8,18,,10,0,70.86,Clear
"תל אביב - יפו, תל אביב, ישראל",08/26/2019 23:00:00,28,28,28,,30.7,0,0,0,7.6,30,,10,0,69.92,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 00:00:00,26.6,26.6,26.6,,,0,0,0,5.8,29,,10,6,74,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 01:00:00,27,27,27,,29.2,0,0,0,5.4,,,10,0,74.14,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 02:00:00,26,26,26,,,0,0,0,7.6,70,,10,0,78.64,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 03:00:00,25.1,25.1,25.1,,,0,0,0,5.9,117,,10,6,76.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 04:00:00,25,25,25,,,0,0,0,7.6,140,,10,0,78.5,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 05:00:00,25,25,25,,,0,0,0,9.4,130,,10,27.8,78.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 06:00:00,24.6,24.6,24.6,,,0,0,0,4.6,165,,10,40,77.93,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 07:00:00,25,25,25,,,0,0,0,5.4,,,10,27.8,73.8,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 08:00:00,26,26,26,,,0,0,0,5.4,,,10,27.8,69.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 09:00:00,28.2,28.2,28.2,,30.8,0,0,0,3.7,48,,10,19.1,67.74,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 10:00:00,30,30,30,,32.6,0,0,0,5.4,,,10,27.8,58.58,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 11:00:00,31,31,31,,33,0,0,0,5.4,,,10,27.8,52.01,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 12:00:00,31.1,31.1,31.1,,34.5,0,0,0,11.7,327,,10,19.1,57.83,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 13:00:00,32,32,32,,36.8,0,0,0,16.6,290,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 14:00:00,31.8,31.8,31.8,,34.7,0,0,0,16.6,305,,10,0,53.08,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 15:00:00,31.6,31.6,31.6,,34,0,0,0,18.1,310,,10,0,51.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 16:00:00,31,31,31,,33.8,0,0,0,20.5,320,,10,0,55.32,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 17:00:00,31,31,31,,34.6,0,0,0,20.5,320,,10,0,58.82,Clear
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 18:00:00,29.8,29.8,29.8,,33.1,0,0,0,19.3,324,,10,37.7,63.4,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 19:00:00,29,29,29,,32,0,0,0,20.5,310,,10,27.8,65.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 20:00:00,29,29,29,,32,0,0,0,14.8,320,,10,27.8,65.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 21:00:00,28,28,28,,30.7,0,0,0,10.2,320,,10,28.4,70.07,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 22:00:00,28,28,28,,31.3,0,0,0,5.4,,,10,27.8,74.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/27/2019 23:00:00,29,29,29,,32,0,0,0,3.6,,,10,50,65.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 00:00:00,27.3,27.3,27.3,,29.9,0,0,0,4.7,146,,10,37.7,75.72,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 01:00:00,27,27,27,,29.6,0,0,0,7.6,160,,10,27.8,78.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 02:00:00,27,27,27,,29.2,0,0,0,7.6,140,,10,50,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 03:00:00,25.4,25.4,25.4,,,0,0,0,7.7,175,,10,33,80.48,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 04:00:00,26,26,26,,,0,0,0,7.6,120,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 05:00:00,26,26,26,,,0,0,0,9.4,150,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 06:00:00,24.3,24.3,24.3,,,0,0,0,6.7,181,,10,53.8,84.51,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 07:00:00,25,25,25,,,0,0,0,5.4,,,10,39.2,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 08:00:00,26,26,26,,,0,0,0,7.6,160,,10,50,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 09:00:00,28,28,28,,31.1,0,0,0,11,196,,10,49.2,73.04,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 10:00:00,30,30,30,,33.3,0,0,0,11.2,240,,10,61.9,62.28,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 11:00:00,30,30,30,,33.3,0,0,0,11.2,250,,10,39.2,62.28,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 12:00:00,31.9,31.9,31.9,,35.6,0,0,0,10,271,,10,33,55.65,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 13:00:00,31,31,31,,34.6,0,0,0,16.6,280,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 14:00:00,32,32,32,,34.9,0,0,0,20.5,290,,10,27.8,52.27,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 15:00:00,31.2,31.2,31.2,,34.8,0,0,0,20.2,300,,10,33,57.88,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 16:00:00,31,31,31,,34.6,0,0,0,20.5,290,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 17:00:00,31,31,31,,33.8,0,0,0,18.4,300,,10,27.8,55.32,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 18:00:00,29.8,29.8,29.8,,33.1,0,0,0,17.3,314,,10,37.7,63.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 19:00:00,29,29,29,,32.8,0,0,0,13,320,,10,27.8,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 20:00:00,29,29,29,,32,0,0,0,9.4,320,,10,27.8,65.98,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 21:00:00,28,28,28,,30.7,0,0,0,8.5,289,,10,44.6,70.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 22:00:00,28,28,28,,30.7,0,0,0,9.4,270,,10,50,69.92,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/28/2019 23:00:00,28,28,28,,30.7,0,0,0,9.4,220,,10,27.8,69.92,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 00:00:00,26.9,26.9,26.9,,29.1,0,0,0,5.9,216,,10,33,74.55,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 01:00:00,28,28,28,,31.3,0,0,0,9.4,150,,10,27.8,74.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 02:00:00,27,27,27,,29.2,0,0,0,11.2,150,,10,50,74.14,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 03:00:00,26.3,26.3,26.3,,,0,0,0,5.7,161,,10,40,76.79,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 04:00:00,26,26,26,,,0,0,0,7.6,140,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 05:00:00,26,26,26,,,0,0,0,9.4,130,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 06:00:00,24.7,24.7,24.7,,,0,0,0,6.3,155,,9.1,37.7,83.75,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 07:00:00,26,26,26,,,0,0,0,7.6,140,,10,89.1,78.64,Overcast
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 08:00:00,27,27,27,,29.2,0,0,0,9.4,150,,10,89.1,74.14,Overcast
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 09:00:00,28,28,28,,31,0,0,0,9.3,202,,10,33,72.61,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 10:00:00,30,30,30,,33.3,0,0,0,7.6,240,,10,27.8,62.28,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 11:00:00,31,31,31,,34.6,0,0,0,5.4,,,10,50,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 12:00:00,31.6,31.6,31.6,,35.4,0,0,0,11.9,270,,12.4,37.7,57.22,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 13:00:00,32,32,32,,36.8,0,0,0,18.4,280,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 14:00:00,32,32,32,,36.8,0,0,0,22.3,300,,10,27.8,59.05,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 15:00:00,31.4,31.4,31.4,,35.8,0,0,0,15.6,291,,10,33,60.34,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 16:00:00,31,31,31,,34.6,0,0,0,18.4,300,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 17:00:00,31,31,31,,35.5,0,0,0,16.6,320,,10,27.8,62.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 18:00:00,30,30,30,,34,0,0,0,13.9,305,,10,49.2,65.74,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 19:00:00,29,29,29,,32.8,0,0,0,14.8,300,,10,50,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 20:00:00,29,29,29,,32.8,0,0,0,11.2,310,,10,50,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 21:00:00,28.7,28.7,28.7,,32.4,0,0,0,8.7,314,,10,33,71.07,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 22:00:00,28,28,28,,31.3,0,0,0,7.6,280,,10,27.8,74.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/29/2019 23:00:00,28,28,28,,32,0,0,0,7.6,220,,10,50,78.92,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 00:00:00,27.8,27.8,27.8,,31,0,0,0,5.8,248,,10,43.6,75.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 01:00:00,28,28,28,,31.3,0,0,0,7.6,140,,10,50,74.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 02:00:00,28,28,28,,31.3,0,0,0,11.2,150,,10,89.1,74.3,Overcast
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 03:00:00,26.6,26.6,26.6,,,0,0,0,9.1,196,,10,49.2,80.46,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 04:00:00,27,27,27,,29.6,0,0,0,7.6,160,,10,27.8,78.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 05:00:00,26,26,26,,,0,0,0,7.6,190,,9,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 06:00:00,25.5,25.5,25.5,,,0,0,0,6.3,223,,9.5,42.3,84.56,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 07:00:00,26,26,26,,,0,0,0,7.6,150,,8,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 08:00:00,27,27,27,,29.6,0,0,0,9.4,160,,9,27.8,78.78,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 09:00:00,29.4,29.4,29.4,,33.1,0,0,0,7.4,210,,10,48.2,67.61,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 10:00:00,31,31,31,,34.6,0,0,0,7.6,210,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 11:00:00,31,31,31,,33.8,0,0,0,9.4,200,,10,27.8,55.32,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 12:00:00,32,32,32,,35.6,0,0,0,16.4,272,,10,6,54.8,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 13:00:00,32,32,32,,35.8,0,0,0,18.4,280,,10,0,55.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 14:00:00,31,31,31,,33.8,0,0,0,22.3,290,,10,0,55.32,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 15:00:00,31.1,31.1,31.1,,34.6,0,0,0,21.4,292,,10.2,23.9,57.6,Clear
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 16:00:00,31,31,31,,34.6,0,0,0,18.4,280,,10,27.8,58.82,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 17:00:00,31,31,31,,35.5,0,0,0,20.5,310,,10,27.8,62.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 18:00:00,29.9,29.9,29.9,,33.5,0,0,0,14.9,305,,10,33,64.5,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 19:00:00,29,29,29,,32.8,0,0,0,14.8,310,,10,27.8,70.11,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 20:00:00,29,29,29,,33.6,0,0,0,9.4,330,,10,27.8,74.47,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 21:00:00,28,28,28,,31.7,0,0,0,7.6,310,,10,33,77.63,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 22:00:00,28,28,28,,31.3,0,0,0,3.6,,,10,27.8,74.3,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/30/2019 23:00:00,27,27,27,,30.1,0,0,0,3.6,,,10,27.8,83.68,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 00:00:00,26.3,26.3,26.3,,,0,0,0,4.8,300,,10,6,79.97,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 01:00:00,27,27,27,,29.6,0,0,0,9.4,150,,10,0,78.78,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 02:00:00,26,26,26,,,0,0,0,9.4,140,,10,0,83.57,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 03:00:00,25.3,25.3,25.3,,,0,0,0,9.4,167,,10,44.6,81.92,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 04:00:00,26,26,26,,,0,0,0,11.2,140,,10,50,83.57,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 05:00:00,25,25,25,,,0,0,0,5.4,,,10,50,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 06:00:00,24.1,24.1,24.1,,,0,0,0,5.4,125,,10,19.1,85.4,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 07:00:00,25,25,25,,,0,0,0,7.6,140,,10,27.8,83.45,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 08:00:00,26,26,26,,,0,0,0,11.2,140,,10,27.8,78.64,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 09:00:00,27.8,27.8,27.8,,30.7,0,0,0,7.4,192,,10,23.9,73.27,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 10:00:00,30,30,30,,32.6,0,0,0,9.4,220,,10,27.8,58.58,Partially cloudy
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 11:00:00,31,31,31,,33,0,0,0,5.4,,,10,0,52.01,Clear
"תל אביב - יפו, תל אביב, ישראל",08/31/2019 12:00:00,32.6,32.6,32.6,,36.1,0,0,0,10.8,261,,10,0,52.34,Clear
